Type,Hash,Start,End,Latitude,Longitude,First Launched,Last Used,Location ID,Location Name,Neighbourhood,City,Region,Latitude,Longitude
Member,24232da575,11/1/98 0:00,,49.2555938950358,-123.127229175025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6a76e617d1,7/1/02 0:00,,49.2582251976797,-123.126776297237,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,aa80cf7d05,6/1/13 0:00,,49.2818661789322,-123.021175996985,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b692e3304a,12/1/98 0:00,,49.2784471047818,-123.067254672514,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d7efd77c9e,12/1/98 0:00,,49.2607563212946,-123.154269672124,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b4382a7d2d,12/1/98 0:00,,49.2628971859545,-123.15504455501,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e2bb9e5be7,11/1/08 0:00,,49.2812555988529,-123.060810617373,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3711b4ac44,11/1/03 0:00,,49.2635239974191,-123.097617106783,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f3c34b9a35,1/1/99 0:00,,49.2371948769946,-123.159470526595,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c0edcb4be0,9/1/06 0:00,,49.2614451003393,-123.104983773463,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0b377f7b92,1/1/99 0:00,,49.273622951564,-123.128702623727,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3ea7602156,2/1/99 0:00,,49.2300093171497,-122.895956196665,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8810a32455,3/1/99 0:00,,49.2782317642152,-123.129802176824,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,32e61668b9,11/1/16 0:00,,49.2404409212817,-123.149532014396,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,87178e85e2,1/1/17 0:00,,49.2857600605278,-123.142925585548,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,062fc64e81,9/1/13 0:00,,49.2533731575357,-123.072780852573,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0fc4d9eda7,3/1/99 0:00,,49.1826030253082,-123.916891736727,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c86e54e17c,7/1/07 0:00,,49.8679274012949,-125.142290993121,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8ff552afc3,3/1/99 0:00,,49.2136729639452,-122.962173974709,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,dfe38acd42,4/1/99 0:00,,49.3177556499463,-123.080791041851,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0d1b497ed2,4/1/06 0:00,,49.269974305121,-122.878496517042,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e8c3172ea0,5/1/14 0:00,,49.2786073962903,-123.138838262025,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7b60c1c883,4/1/99 0:00,,49.2747794068412,-123.058502192601,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,761a53b8a7,7/1/15 0:00,,49.2830607838452,-123.043160420817,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f39ab79f58,4/1/99 0:00,,49.2588034810422,-123.069193533973,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,78c7d875cd,8/1/15 0:00,,49.282736933696,-123.127362183431,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,65d2c06f13,4/1/99 0:00,,49.2830499524022,-123.130353547787,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d0083a383c,4/1/99 0:00,,49.2716465457324,-123.173234861334,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,056609a678,4/1/99 0:00,,49.2681478270569,-123.174562557514,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5806e012a5,4/1/99 0:00,,49.28485258197,-123.12683742501,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7c9c33392b,4/1/99 0:00,,49.2626386531792,-123.170719407185,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b7f3ddba64,4/1/99 0:00,,49.264183718144,-123.172184962729,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,10c9243039,4/1/14 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,76d814ce09,4/1/99 0:00,,49.2700047368813,-123.058030618991,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,74797f6e65,5/1/99 0:00,,49.2836677058647,-123.132803826882,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,acb35949fb,8/1/09 0:00,,49.2624118504977,-123.065329390154,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,154c0fb6e7,7/1/07 0:00,,49.2723696260787,-123.072325276465,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0b6b3b11e9,5/1/09 0:00,,49.2635772290293,-123.167775023805,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,34f8660b86,6/1/99 0:00,,49.2784020231532,-123.13439341741,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5b11fb4714,6/1/99 0:00,,49.2579267560661,-123.11429477295,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d708b34bb0,4/1/09 0:00,,49.2813839306904,-123.097312727998,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f99c92cc74,6/1/99 0:00,5/1/16 0:00,49.2581912883712,-123.111562524614,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f9c6cb6efe,6/1/99 0:00,,49.2650756141422,-123.067100593988,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,abc36476db,6/1/99 0:00,2/1/16 0:00,49.2777831756491,-123.069585338077,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d4201871c9,8/1/10 0:00,,49.2781748866505,-123.061568241327,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,982aa84d6e,7/1/99 0:00,6/1/16 0:00,49.2064713725769,-123.136805270888,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,91c6cff022,7/1/99 0:00,,49.2696991169947,-123.150214575909,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,401e3d161e,7/1/99 0:00,,49.3156971245255,-123.075811598721,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b91d54990c,7/1/99 0:00,,49.281601889056,-123.13382080189,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,272d63b6b3,7/1/99 0:00,,49.2712906279446,-123.253947076357,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,de9c050be2,8/1/99 0:00,9/1/16 0:00,43.6652320659505,-79.3761480957881,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3bbe272aa3,3/1/17 0:00,,49.4191375608954,-123.62074886654,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3aff887ee8,8/1/99 0:00,10/1/16 0:00,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6d1a92625a,9/1/99 0:00,,49.2721511067658,-123.106991385362,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f6c3176017,8/1/16 0:00,,49.2603556160315,-123.065940003417,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,52f0481273,9/1/99 0:00,,49.2776849828547,-123.07066358945,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f928e27acb,9/1/99 0:00,,49.2871389100996,-123.12754106547,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4213e2f109,10/1/99 0:00,,49.2579944616858,-123.130975067856,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4d21f01429,8/1/16 0:00,,49.2689356250667,-123.164647895507,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1d00c72441,10/1/99 0:00,,49.248430447872,-123.151059932588,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1bdddf3170,10/1/99 0:00,,49.2591175884688,-123.136429176562,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,521cbe4d59,10/1/99 0:00,,49.2846197593202,-123.131649576076,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,95ca03862f,11/1/99 0:00,12/1/16 0:00,49.292060705055,-123.142623414135,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7041251ddf,11/1/99 0:00,,49.2604485569777,-123.139770934787,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,15e1c43497,11/1/99 0:00,,49.2898611516672,-123.139360135714,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7a66de885c,11/1/99 0:00,,49.2891837321516,-123.143575461027,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b96fb7b421,2/1/07 0:00,,49.2667953078018,-123.180531732939,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f8bebace33,2/1/10 0:00,,49.2584520332175,-123.079223505149,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7e14a9d2b6,4/1/11 0:00,,49.2768124427078,-123.123724815795,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0111a3b11a,12/1/99 0:00,11/1/14 0:00,49.2707368256849,-123.102153757916,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,917e920512,12/1/99 0:00,,49.2941953097215,-123.142451803349,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f70482869d,7/1/13 0:00,,49.288336008174,-123.136816693852,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7589005aa5,1/1/00 0:00,,49.33872414145,-123.076707489469,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a1e6f00382,12/1/16 0:00,,48.4436207552227,-123.356955995817,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3ac18c9dd2,7/1/07 0:00,,49.8724039775816,-125.140694446355,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0213a582a6,1/1/09 0:00,,49.2714962385697,-123.071361855236,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0fec0a9bb7,1/1/00 0:00,5/1/17 0:00,49.2713082456846,-123.042986104355,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,53a4b26dd8,5/1/11 0:00,,49.2650907629315,-123.162511387157,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,eab0f33643,2/1/00 0:00,11/1/14 0:00,49.2665206704351,-123.102271360436,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,849cbc95f1,9/1/09 0:00,,49.2655225326694,-122.950944081394,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ca9b4dbd35,3/1/00 0:00,,49.2760473348931,-123.071578327556,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,45134dfc1e,3/1/00 0:00,,49.2642106946468,-123.159757253387,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8496ed8b97,3/1/00 0:00,,49.2509306283139,-123.101018096091,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bba0a1b0e4,3/1/00 0:00,,49.2802627979705,-123.109674990082,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c03b39fbf4,3/1/00 0:00,,50.2511002243357,-119.267378130173,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,53d33adc66,3/1/00 0:00,,49.2775331096989,-123.127236237038,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b04a00b586,3/1/00 0:00,,49.2568813241189,-123.115929926438,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0eb1521832,4/1/00 0:00,,49.2723505787626,-123.056876989428,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,75e2fd46ee,4/1/00 0:00,,49.2739737306714,-123.147970210914,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3eecf2f978,3/1/05 0:00,,49.2492577513602,-123.115348331926,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,be46b1ee52,11/1/13 0:00,,49.2864522083309,-123.128242413294,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1d5e41a78a,5/1/17 0:00,,49.1479499140611,-123.93916298913,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,58e39a879a,5/1/17 0:00,,49.1463698391569,-123.939630939724,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f989bb2865,4/1/17 0:00,,49.144840561149,-123.943704221495,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7943c559ac,5/1/17 0:00,,49.148152403922,-123.940689283498,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0cb086d365,5/1/00 0:00,,49.2272558211908,-122.890132374447,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8e97611de7,7/1/16 0:00,,49.2820598354764,-123.135505962621,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ff0059982f,5/1/00 0:00,,49.2805456897938,-123.139871635637,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8e1a3a4976,5/1/00 0:00,,49.279551255426,-123.069608592796,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,85f90802b4,7/1/10 0:00,,49.2608772572906,-123.110811253546,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e50243a4ca,5/1/00 0:00,,49.2658593539775,-123.162138262481,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4980c7294a,9/1/15 0:00,,49.2600626212198,-123.152371450922,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,932b3e0dab,6/1/00 0:00,,49.2663629284218,-123.180808227857,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1423c502fe,6/1/00 0:00,,49.2039761232467,-123.138376907422,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,77e4935272,6/1/00 0:00,,49.2540306642029,-123.09972523929,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5607e04422,6/1/00 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ed92bf8ae7,8/1/09 0:00,7/1/15 0:00,49.2532096966227,-123.057686003847,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,15f5ab4d22,12/1/11 0:00,,49.2585193060784,-123.130191160034,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8cfedc46c3,7/1/00 0:00,,49.2454940098777,-123.107808276867,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d068072b3f,7/1/00 0:00,,49.2452684376983,-123.107239555598,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,376862872d,7/1/00 0:00,,49.289544104174,-123.142927369829,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,49e74c52d0,7/1/00 0:00,,49.279041106095,-123.075148759157,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6f98e8ebc4,7/1/00 0:00,4/1/16 0:00,49.7007072234167,-123.152032224901,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d86963a973,7/1/00 0:00,,49.2544669838888,-123.076982687666,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8dbb35ad80,7/1/00 0:00,,49.2642105441354,-123.062552748883,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bce161a9e1,7/1/00 0:00,,49.2344692880654,-123.086055454594,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2e5b4eec76,8/1/00 0:00,12/1/14 0:00,49.2838432888636,-123.130625970698,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6f3e9f61b5,6/1/16 0:00,,48.4125889680683,-123.384630201592,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a7230314e9,8/1/00 0:00,9/1/16 0:00,49.2494696511745,-122.903982488742,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7b5ed8e971,5/1/17 0:00,,49.2743861787222,-123.121112296608,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7726938249,8/1/00 0:00,,49.2430435714365,-123.079774818595,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,73a627e4a4,8/1/00 0:00,,49.292088121347,-123.143531714361,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4f9cbdae35,8/1/00 0:00,12/1/14 0:00,49.3396177443444,-123.099820437024,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8c6d8de586,9/1/00 0:00,,49.2551152447715,-123.069574563453,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d707b30b25,7/1/04 0:00,12/1/14 0:00,49.1447660006087,-123.127999527145,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,764b38e03e,6/1/09 0:00,12/1/15 0:00,49.2801756979597,-123.133537134188,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,37561581a1,5/1/10 0:00,,49.2049023209164,-123.128018510168,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d57053c7aa,9/1/00 0:00,,49.2722831552841,-123.06786701508,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,88d9160ad6,6/1/06 0:00,,49.2630468072498,-123.094866741182,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a291b185c9,9/1/00 0:00,,49.2681449908682,-123.123124298184,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9fd5875d60,10/1/00 0:00,,49.2869436867198,-123.127879409813,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,76ab23048f,4/1/08 0:00,4/1/16 0:00,49.2769642321137,-123.118610494559,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8e8159ca36,8/1/06 0:00,,49.248738952156,-123.105131246364,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,de23d6c546,10/1/00 0:00,12/1/15 0:00,49.2064382350636,-123.141339453628,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,a585e33e55,10/1/00 0:00,,49.2655319148244,-123.008293668159,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4669425da5,10/1/00 0:00,,49.2886354702783,-123.141754752607,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,abae5e2f0c,10/1/00 0:00,,49.2907695867797,-123.143657649106,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1157ad1a70,10/1/00 0:00,,49.277775157146,-123.103166215502,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5e69ab89c5,10/1/00 0:00,,49.27284541638,-123.153913801355,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,89c0a8942e,10/1/00 0:00,,49.2722200737122,-123.126823443131,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f9e6256007,11/1/09 0:00,,49.2826337307636,-123.125604671887,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,385fec5828,10/1/00 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ef93824e8b,9/1/08 0:00,,49.2614805515054,-123.07427115601,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,34f804d7ef,9/1/16 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bd83b2115e,11/1/00 0:00,,49.2503070091399,-123.155584749821,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,89b83e4b49,11/1/00 0:00,,49.2535610786993,-123.114769809407,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,99268271ed,4/1/12 0:00,,49.1645283405621,-122.893844760325,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b11b0d9ac6,11/1/00 0:00,8/1/16 0:00,49.2580516130787,-123.134168746888,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,29108026c3,11/1/00 0:00,,49.2848426397747,-123.097759874549,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,0f40de59f5,11/1/00 0:00,,49.2412531200621,-123.121982389089,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d33dc128ed,4/1/12 0:00,,49.2681436399392,-123.100733843893,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,49acfc0cf5,11/1/00 0:00,,49.2629319968795,-123.158040328701,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4465ec5408,11/1/00 0:00,,49.2821037269609,-123.126131647134,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,12e27647e2,11/1/00 0:00,,49.2649275252354,-123.160052114364,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ebddce8e68,3/1/10 0:00,,49.3784632331728,-123.355695868614,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,65c32cbce4,11/1/00 0:00,,49.2693146826578,-123.166505230223,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7c2d61714c,11/1/00 0:00,,49.2711759083987,-123.163547399601,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c102e38558,8/1/13 0:00,,49.277630177386,-123.126660242822,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ac8f869bfe,12/1/00 0:00,,49.2691564527386,-123.174345237483,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3a4f8dc3b7,12/1/00 0:00,,49.277106024057,-123.070054671156,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,092d18c809,12/1/00 0:00,1/1/15 0:00,49.2613342936507,-123.09994564135,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,7214f78dba,9/1/16 0:00,,48.4471110294059,-123.393201997854,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3ad83c5283,1/1/01 0:00,,49.2679619741263,-123.21431581197,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,bda0232bca,10/1/12 0:00,,49.2517451623971,-123.063846240765,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,11e8bac60e,4/1/16 0:00,,49.2777969654576,-122.906452668823,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,32ff24f5ee,1/1/01 0:00,1/1/17 0:00,49.2651707431002,-123.15762993142,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b316852dad,1/1/01 0:00,2/1/16 0:00,49.2857560367988,-123.128352350151,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,43a870943c,1/1/01 0:00,2/1/16 0:00,49.2827686508077,-123.128818273433,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,d2d64e4b90,2/1/01 0:00,,49.2944653944641,-123.141891264586,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,76ac6c287e,2/1/01 0:00,,49.2731960102991,-123.075125611278,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,716c39639e,8/1/06 0:00,,49.3287926207,-123.15783060787,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,278991ab8d,11/1/08 0:00,3/1/16 0:00,49.2617246034576,-123.102683339101,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,fcec0676bc,2/1/01 0:00,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,099bf675c4,6/1/12 0:00,1/1/15 0:00,49.2756048659931,-123.131610615861,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,fcfca1e698,3/1/13 0:00,9/1/16 0:00,49.2892898319547,-123.132745957458,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,1a98fe93d4,9/1/10 0:00,,49.2528111450008,-123.065151697146,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5323970dfa,3/1/01 0:00,,49.2715992731368,-123.166710456628,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c57bdeae6a,2/1/11 0:00,,49.2710615769835,-123.061254850869,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ca7b28ea33,7/1/15 0:00,,49.2725297405262,-123.05229903576,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4388d8838d,3/1/01 0:00,,49.2741659939211,-123.065887901656,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2eca3ab6e4,3/1/01 0:00,,49.2910406466596,-123.140567673477,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6bbaa519c6,3/1/01 0:00,,49.3169559271927,-123.079168617958,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,b0f7ac4ce7,6/1/09 0:00,,49.2666890641553,-123.080772791732,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,feaa8feb20,3/1/01 0:00,,49.2827355340759,-123.019476598425,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4091b93e43,3/1/01 0:00,,49.3478677035104,-123.030952081636,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,31be89d1ce,4/1/01 0:00,,49.2858475692895,-122.821889806728,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4f613ef7a4,4/1/01 0:00,,48.4644231739146,-123.508792271844,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,c446ca4a95,4/1/01 0:00,11/1/15 0:00,49.2795741384643,-123.064902994372,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,337db20a64,3/1/14 0:00,,49.1881361423477,-122.859112100767,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3c7e3f297f,6/1/13 0:00,11/1/14 0:00,49.284730359069,-123.122673206356,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9a94014b64,4/1/01 0:00,,49.2890467784956,-123.060524491514,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,68ac66ca6c,4/1/01 0:00,,49.2789771170995,-123.138706929251,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,3c0b0bfc20,4/1/01 0:00,,49.2715142721024,-123.152909635725,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,6daaa89b5c,9/1/16 0:00,,49.2816452184986,-123.133608183467,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,f6349fd3e7,7/1/13 0:00,5/1/16 0:00,49.2820802107849,-123.138148732562,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9cbd40065e,4/1/01 0:00,3/1/16 0:00,49.2224519114098,-122.998113718728,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,727c667c89,4/1/01 0:00,,49.2819461164073,-123.06229696529,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,46c629e9d7,4/1/01 0:00,,49.2702217756464,-123.150838643812,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2acbba9d7c,2/1/07 0:00,,49.331929725343,-123.161116547459,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,85a71bbbcb,1/1/13 0:00,,48.4412496668916,-123.316482316917,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ff0de78df2,5/1/01 0:00,2/1/15 0:00,49.281553820494,-123.136613370865,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,ff4dbd4d48,10/1/10 0:00,12/1/16 0:00,49.2243449983196,-124.032422102487,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,2177cffcdb,10/1/15 0:00,,49.224303442943,-123.034453268828,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,e0d46f1e43,5/1/01 0:00,,49.2608836288204,-123.111047329972,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,716101ae6d,3/1/07 0:00,,48.4218751963603,-123.307624557415,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8ddab5c7c3,7/1/03 0:00,,49.2651287847948,-123.125225649581,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,4339a27b31,9/1/11 0:00,7/1/16 0:00,49.289051468744,-123.13619569584,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,db6606c48e,11/1/11 0:00,9/1/15 0:00,49.2916252119177,-123.143136070119,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,9b6d06b62c,10/1/10 0:00,7/1/15 0:00,49.1680654396639,-123.84974023677,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,8c3b4e8931,5/1/01 0:00,,49.2661599284509,-123.09950686431,NA,NA,NA,NA,NA,NA,NA,NA,NA
Member,5f0e19c072,10/1/08 0:00,,49.1854348463095,-123.841410162809,NA,NA,NA,NA,NA,NA,NA,NA,NA
